committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,previous_file_number,amendment_indicator,amendment_number,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,candidate_office_state,candidate_office_district,candidate_party,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,election_type,election_type_full,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,most_recent,filing_date,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C00486845,LCV VICTORY FUND,2022,12G,202210279542049021,24,1653599,"PUTNAM PARTNERS, LLC",,,,1100 VERMONT AVE NW,STE 1200,WASHINGTON,DC,200056334,1653599,N,0,TV AD PRODUCTION,2022-10-18 00:00:00,2022-10-18 00:00:00,39021.77,449051.15,004,Advertising Expenses ,O,,,H2MI03197,"GIBBS, JOHN",,JOHN,,GIBBS,,H,MI,03,REP,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARK9K7,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630715029,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542049021
C00486845,LCV VICTORY FUND,2022,12G,202210279542048997,24,1653599,"LEAGUE OF CONSERVATION VOTERS, INC.",,,,740 15TH ST NW,FL 7,WASHINGTON,DC,200051048,1653599,N,0,STAFF TIME FOR PRESS RELEASE (VIA DRAWDOWN),2022-10-17 00:00:00,2022-10-17 00:00:00,7.76,7.76,004,Advertising Expenses ,S,,,H0CA25154,"SMITH, CHRISTY",,CHRISTY,,SMITH,,H,CA,27,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARKBD4,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630714981,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542048997
C00486845,LCV VICTORY FUND,2022,12G,202210279542048991,24,1653599,DELIVER STRATEGIES LLC,,,,PO BOX 100970,,ARLINGTON,VA,222103970,1653599,N,0,DOORHANGER,2022-10-19 00:00:00,2022-10-11 00:00:00,19250.00,1390972.61,004,Advertising Expenses ,S,,,S2WI00441,"BARNES, MANDELA",,MANDELA,,BARNES,,S,WI,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARJZW7,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630714970,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542048991
C00486845,LCV VICTORY FUND,2022,12G,202210279542049033,24,1653599,"THE MAREK GROUP, INC.",,,,W228N821 WESTMOUND DR,,WAUKESHA,WI,531861691,1653599,N,0,POSTAGE,2022-10-13 00:00:00,2022-10-17 00:00:00,4689.48,63553.65,004,Advertising Expenses ,S,,,H8CA45130,"PORTER, KATHERINE",,KATHERINE,,PORTER,,H,CA,47,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARK6P5,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630715054,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542049033
C00486845,LCV VICTORY FUND,2022,12G,202210279542048987,24,1653599,DELIVER STRATEGIES LLC,,,,PO BOX 100970,,ARLINGTON,VA,222103970,1653599,N,0,POSTAGE (ESTIMATE),2022-10-10 00:00:00,2022-10-10 00:00:00,1138.95,2472423.96,004,Advertising Expenses ,S,X,,S0AZ00350,"KELLY, MARK",,MARK,,KELLY,,S,AZ,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARJZN1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630714961,,,f,t,2022-10-27 00:00:00,*,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542048987
C00486845,LCV VICTORY FUND,2022,30G,202212089550347474,24,1670599,DELIVER STRATEGIES LLC,,,,PO BOX 100970,,ARLINGTON,VA,222103970,1670599,N,0,MAILER AND POSTAGE,2022-10-25 00:00:00,2022-10-24 00:00:00,30475.64,2574054.35,004,Advertising Expenses ,S,,,S6PA00274,"FETTERMAN, JOHN KARL",,JOHN KARL,,FETTERMAN,,S,PA,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARMM58,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925069,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347474
C00486845,LCV VICTORY FUND,2022,30G,202212089550347513,24,1670599,SENA KOZAR STRATEGIES,,,,3723 JENIFER ST NW,,WASHINGTON,DC,200151805,1670599,N,0,"TV AD PRODUCTION (PREVIOUSLY REPORTED AS ESTIMATE OF $3,000 ON 10/23/22)",2022-10-25 00:00:00,2022-10-22 00:00:00,1115.18,695189.74,004,Advertising Expenses ,O,,,H8CA49108,"MARYOTT, BRIAN L MR",,BRIAN L MR,,MARYOTT,,H,CA,49,REP,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARMA25,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925146,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347513
C00486845,LCV VICTORY FUND,2022,12G,202210279542048985,24,1653599,BULLY PULPIT INTERACTIVE LLC,,,,1445 NEW YORK AVE NW,FL 5,WASHINGTON,DC,200052267,1653599,N,0,DIGITAL AD PRODUCTION AND BUY,2022-10-14 00:00:00,2022-10-17 00:00:00,287284.40,287453.08,004,Advertising Expenses ,S,,,H2OR06066,"SALINAS, ANDREA",,ANDREA,,SALINAS,,H,OR,06,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARK619,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630714957,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542048985
C00486845,LCV VICTORY FUND,2022,30G,202212089550347491,24,1670599,MOXIE MEDIA,,,,PO BOX 30084,,SEATTLE,WA,981132084,1670599,N,0,MAILER AND POSTAGE,2022-10-27 00:00:00,2022-10-26 00:00:00,15055.21,648829.61,004,Advertising Expenses ,S,,,H2NM02191,"VASQUEZ, GABRIEL",,GABRIEL,,VASQUEZ,,H,NM,02,DEM,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARN2N5,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925103,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347491
C00486845,LCV VICTORY FUND,2022,30G,202212089550347524,24,1670599,WATERFRONT STRATEGIES,,,,3050 K ST NW,STE 100,WASHINGTON,DC,200075161,1670599,N,0,TV AD BUY,2022-10-31 00:00:00,2022-11-01 00:00:00,199856.00,695189.74,004,Advertising Expenses ,O,,,H8CA49108,"MARYOTT, BRIAN L MR",,BRIAN L MR,,MARYOTT,,H,CA,49,REP,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARNCC6,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925169,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347524
C00486845,LCV VICTORY FUND,2022,30G,202212089550347481,24,1670599,"LEAGUE OF CONSERVATION VOTERS, INC.",,,,740 15TH ST NW,FL 7,WASHINGTON,DC,200051048,1670599,N,0,STAFF TIME FOR PRESS RELEASE (VIA DRAWDOWN),2022-10-24 00:00:00,2022-10-24 00:00:00,5.83,333281.96,004,Advertising Expenses ,S,,,H8VA07094,"SPANBERGER, ABIGAIL",,ABIGAIL,,SPANBERGER,,H,VA,07,DEM,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARMM32,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925082,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347481
C00486845,LCV VICTORY FUND,2022,M10,202210209537740888,24,1645598,MOXIE MEDIA,,,,PO BOX 30084,,SEATTLE,WA,981132084,1645598,N,0,MAILER,2022-09-30 00:00:00,2022-10-07 00:00:00,6407.00,481034.25,004,Advertising Expenses ,S,,,H8KS03155,"DAVIDS, SHARICE",,SHARICE,,DAVIDS,,H,KS,03,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARHT57,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804610,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740888
C00486845,LCV VICTORY FUND,2022,30G,202212089550347492,24,1670599,MOXIE MEDIA,,,,PO BOX 30084,,SEATTLE,WA,981132084,1670599,N,0,MAILER AND POSTAGE,2022-10-27 00:00:00,2022-10-26 00:00:00,15252.88,42991.64,004,Advertising Expenses ,S,,,H2NC14019,"NICKEL, WILEY",,WILEY,,NICKEL,,H,NC,13,DEM,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARN2P3,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925104,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347492
C00486845,LCV VICTORY FUND,2022,12G,202210279542049005,24,1653599,"LEAGUE OF CONSERVATION VOTERS, INC.",,,,740 15TH ST NW,FL 7,WASHINGTON,DC,200051048,1653599,N,0,STAFF TIME FOR PRESS RELEASE (VIA DRAWDOWN),2022-10-19 00:00:00,2022-10-19 00:00:00,7.77,608303.94,004,Advertising Expenses ,O,,,H8NM02156,"HERRELL, STELLA YVETTE",,STELLA YVETTE,,HERRELL,,H,NM,02,REP,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARKMR0,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630714997,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542049005
C00486845,LCV VICTORY FUND,2022,12G,202210279542049036,24,1653599,"THE MAREK GROUP, INC.",,,,W228N821 WESTMOUND DR,,WAUKESHA,WI,531861691,1653599,N,0,POSTAGE,2022-10-13 00:00:00,2022-10-17 00:00:00,2005.58,161505.60,004,Advertising Expenses ,S,,,H8NH01210,"PAPPAS, CHRIS",,CHRIS,,PAPPAS,,H,NH,01,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARK704,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630715059,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542049036
C00486845,LCV VICTORY FUND,2022,M10,202210209537740937,24,1645598,THREE POINT MEDIA LLC,,,,290 BROADWAY,STE 120,METHUEN,MA,018446827,1645598,N,0,DIGITAL AD PRODUCTION,2022-09-01 00:00:00,2022-08-31 00:00:00,29116.94,840174.47,,,S,,,S0GA00559,"WARNOCK, RAPHAEL",,RAPHAEL,,WARNOCK,,S,GA,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARFN36,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804707,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740937
C00486845,LCV VICTORY FUND,2022,M10,202210209537740897,24,1645598,OTG STRATEGIES,,,,106 LANGTREE VILLAGE DR,STE 301,MOORESVILLE,NC,281177594,1645598,N,0,FIELD CANVASS CONSULTING,2022-09-30 00:00:00,2022-09-30 00:00:00,147541.00,1178165.40,004,Advertising Expenses ,S,,,S6PA00274,"FETTERMAN, JOHN KARL",,JOHN KARL,,FETTERMAN,,S,PA,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARGA24,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804627,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740897
C00486845,LCV VICTORY FUND,2022,M7,202207209522342369,24,1618041,BLUEPRINT INTERACTIVE,,,,2307 N TRENTON ST,,ARLINGTON,VA,222074040,1618041,N,,DIGITAL AD BUY,2022-06-27 00:00:00,2022-06-27 00:00:00,120000.00,431351.35,,,S,,,H2MD04356,"EDWARDS, DONNA F",,DONNA F,,EDWARDS,,H,MD,04,DEM,,,,,,,,"COLLINS, PATRICK",2022-07-20 00:00:00,,,,P2022,,,,PATRICK,,COLLINS,VVAG5ARAFJ1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4072020221541753651,4072120221543091444,,,f,t,2022-07-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202207209522342369
C00486845,LCV VICTORY FUND,2022,30G,202212089550347517,24,1670599,THE OUTREACH TEAM,,,,407 COLLEGE AVE,STE 349,ITHACA,NY,148506701,1670599,N,0,FIELD CANVASS CONSULTING,2022-10-24 00:00:00,2022-10-25 00:00:00,133500.00,2574054.35,004,Advertising Expenses ,S,,,S6PA00274,"FETTERMAN, JOHN KARL",,JOHN KARL,,FETTERMAN,,S,PA,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARMW22,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925155,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347517
C00486845,LCV VICTORY FUND,2022,M10,202210209537740936,24,1645598,THREE POINT MEDIA LLC,,,,290 BROADWAY,STE 120,METHUEN,MA,018446827,1645598,N,0,DIGITAL AD PRODUCTION,2022-09-01 00:00:00,2022-08-30 00:00:00,16657.94,2433525.08,,,S,,,S0AZ00350,"KELLY, MARK",,MARK,,KELLY,,S,AZ,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARFN10,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804705,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740936
C00486845,LCV VICTORY FUND,2022,12G,202210279542048995,24,1653599,"LEAGUE OF CONSERVATION VOTERS, INC.",,,,740 15TH ST NW,FL 7,WASHINGTON,DC,200051048,1653599,N,0,STAFF TIME FOR PRESS RELEASE (VIA DRAWDOWN),2022-10-11 00:00:00,2022-10-11 00:00:00,46.57,3871502.23,004,Advertising Expenses ,O,,,S2CO00241,"O'DEA, JOSEPH MATTHEW",,JOSEPH MATTHEW,,O'DEA,,S,CO,00,REP,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARK032,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630714977,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542048995
C00486845,LCV VICTORY FUND,2022,30G,202212089550347496,24,1670599,MVAR MEDIA LLC,,,,1421 PRINCE ST,STE 320,ALEXANDRIA,VA,223142805,1670599,N,0,TV AD PRODUCTION,2022-10-20 00:00:00,2022-10-18 00:00:00,12933.58,405802.26,,,O,,,H0MN02134,"KISTNER, TYLER",,TYLER,,KISTNER,,H,MN,02,REP,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARPHG6,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925112,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347496
C00486845,LCV VICTORY FUND,2022,M10,202210209537740939,24,1645598,THREE POINT MEDIA LLC,,,,290 BROADWAY,STE 120,METHUEN,MA,018446827,1645598,N,0,DIGITAL AD PRODUCTION,2022-09-01 00:00:00,2022-08-31 00:00:00,3850.97,42894.53,,,S,,,H6NV04020,"LEE, SUSIE",,SUSIE,,LEE,,H,NV,03,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARFN86,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804712,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740939
C00486845,LCV VICTORY FUND,2022,12G,202210279542049030,24,1653599,REGER RESEARCH,,,,509 FRANKLIN ST NE,APT 2,WASHINGTON,DC,200171361,1653599,N,0,RESEARCH SERVICES,2022-10-18 00:00:00,2022-10-18 00:00:00,294.12,608303.94,004,Advertising Expenses ,O,,,H8NM02156,"HERRELL, STELLA YVETTE",,STELLA YVETTE,,HERRELL,,H,NM,02,REP,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARKAG7,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630715048,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542049030
C00486845,LCV VICTORY FUND,2022,M9,202209209528750799,24,1631700,BLUEPRINT INTERACTIVE,,,,2307 N TRENTON ST,,ARLINGTON,VA,222074040,1631700,N,,DIGITAL AD BUY,2022-08-26 00:00:00,2022-08-31 00:00:00,18422.30,29895.43,004,Advertising Expenses ,S,,,H8NV03036,"TITUS, DINA",,DINA,,TITUS,,H,NV,01,DEM,,,,,,,,"COLLINS, PATRICK",2022-09-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARF1D3,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4092020221576068999,4092220221576546530,,,f,t,2022-09-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528750799
C00486845,LCV VICTORY FUND,2022,30G,202212089550347491,24,1670599,MOXIE MEDIA,,,,PO BOX 30084,,SEATTLE,WA,981132084,1670599,N,0,MAILER AND POSTAGE,2022-10-26 00:00:00,2022-10-24 00:00:00,15456.19,27970.85,004,Advertising Expenses ,S,,,H0CA25154,"SMITH, CHRISTY",,CHRISTY,,SMITH,,H,CA,27,DEM,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARMME9,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925102,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347491
C00486845,LCV VICTORY FUND,2022,12G,202210279542048987,24,1653599,DELIVER STRATEGIES LLC,,,,PO BOX 100970,,ARLINGTON,VA,222103970,1653599,N,0,POSTAGE (ESTIMATE),2022-10-10 00:00:00,2022-10-10 00:00:00,202.73,1756714.05,004,Advertising Expenses ,S,X,,S6PA00274,"FETTERMAN, JOHN KARL",,JOHN KARL,,FETTERMAN,,S,PA,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARJZQ7,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630714962,,,f,t,2022-10-27 00:00:00,*,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542048987
C00486845,LCV VICTORY FUND,2022,M8,202208199525583383,24,1625863,OTG STRATEGIES,,,,106 LANGTREE VILLAGE DR,STE 301,MOORESVILLE,NC,281177594,1625863,N,,FIELD CANVASS CONSULTING,2022-07-13 00:00:00,2022-07-28 00:00:00,173944.00,1812834.94,,,S,,,S6NV00200,"MASTO, CATHERINE CORTEZ",,CATHERINE CORTEZ,,MASTO,,S,NV,00,DEM,,,,,,,,"COLLINS, PATRICK",2022-08-19 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARDGS3,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4081920221565480417,4082320221565961070,,,f,t,2022-08-19 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202208199525583383
C00486845,LCV VICTORY FUND,2022,30G,202212089550347519,24,1670599,TRILOGY INTERACTIVE,,,,PO BOX 4177,,MOUNTAIN VIEW,CA,940400177,1670599,N,0,DIGITAL AD BUY,2022-10-25 00:00:00,2022-10-24 00:00:00,60000.00,333281.96,004,Advertising Expenses ,O,,,H2VA07261,"VEGA, YESLI",,YESLI,,VEGA,,H,VA,07,REP,,,,,,,,"COLLINS, PATRICK",2022-12-08 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARMM82,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4120820221633586801,4121520221636925158,,,f,t,2022-12-08 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202212089550347519
C00486845,LCV VICTORY FUND,2022,M10,202210209537740931,24,1645598,THE PIVOT GROUP,,,,1250 HALF ST SE,APT 357,WASHINGTON,DC,200034908,1645598,N,0,MAILER & POSTAGE,2022-09-14 00:00:00,2022-09-26 00:00:00,6301.64,42513.53,004,Advertising Expenses ,S,,,H8NV03036,"TITUS, DINA",,DINA,,TITUS,,H,NV,01,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARG3S0,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804695,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740931
C00486845,LCV VICTORY FUND,2022,M9,202209209528750815,24,1631700,THE PIVOT GROUP,,,,1250 HALF ST SE,APT 357,WASHINGTON,DC,200034908,1631700,N,,MAILER & POSTAGE,2022-08-26 00:00:00,2022-09-06 00:00:00,7092.16,29895.43,004,Advertising Expenses ,S,,,H8NV03036,"TITUS, DINA",,DINA,,TITUS,,H,NV,01,DEM,,,,,,,,"COLLINS, PATRICK",2022-09-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARF2X0,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4092020221576068999,4092220221576546562,,,f,t,2022-09-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528750815
C00486845,LCV VICTORY FUND,2022,M9,202209209528750796,24,1631700,BACKSTORY STRATEGIES LLC,,,,1010 8TH ST NE,# 1,WASHINGTON,DC,200023621,1631700,N,,TV AD PRODUCTION,2022-08-29 00:00:00,2022-08-29 00:00:00,8363.45,399144.09,,,S,,,H2RI02184,"MAGAZINER, SETH",,SETH,,MAGAZINER,,H,RI,02,DEM,,,,,,,,"COLLINS, PATRICK",2022-09-20 00:00:00,,,,P2022,,,,PATRICK,,COLLINS,VVAG5AREZ47,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4092020221576068999,4092220221576546524,,,f,t,2022-09-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528750796
C00486845,LCV VICTORY FUND,2022,12G,202210279542048986,24,1653599,BURDISS LETTERSHOP SERVICES,,,,9940 WIDMER RD,,LENEXA,KS,662151242,1653599,N,0,POSTAGE,2022-10-05 00:00:00,2022-10-07 00:00:00,5213.98,500240.68,004,Advertising Expenses ,S,,,H8KS03155,"DAVIDS, SHARICE",,SHARICE,,DAVIDS,,H,KS,03,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-27 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARHT65,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102720221592348768,4112320221630714959,,,f,t,2022-10-27 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210279542048986
C00486845,LCV VICTORY FUND,2022,M10,202210209537740884,24,1645598,MOXIE MEDIA,,,,PO BOX 30084,,SEATTLE,WA,981132084,1645598,N,0,MAILER,2022-09-23 00:00:00,2022-09-27 00:00:00,3571.50,40511.63,004,Advertising Expenses ,S,,,H2PA17079,"CARTWRIGHT, MATT",,MATT,,CARTWRIGHT,,H,PA,08,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARG4Z8,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804602,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740884
C00486845,LCV VICTORY FUND,2022,M10,202210209537740891,24,1645598,MOXIE MEDIA,,,,PO BOX 30084,,SEATTLE,WA,981132084,1645598,N,0,MAILER,2022-09-30 00:00:00,2022-10-07 00:00:00,3503.00,354755.91,004,Advertising Expenses ,S,,,H8PA15229,"WILD, SUSAN",,SUSAN,,WILD,,H,PA,07,DEM,,,,,,,,"COLLINS, PATRICK",2022-10-20 00:00:00,,,,G2022,,,,PATRICK,,COLLINS,VVAG5ARHTF6,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F3X,4102020221589932788,4111620221629804615,,,f,t,2022-10-20 00:00:00,,,,SE,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537740891
